"pole1","pole2","pole3","pole4","pole5","pole6","pole7","pole8","pole9","pole10","key"
0,1,0,0,14,156,0,0,0,0,"彰化縣芳苑鄉芳苑村"
0,3,0,0,74,663,0,0,0,0,"彰化縣芳苑鄉草湖村"
0,3,0,0,5,232,0,0,0,0,"彰化縣芳苑鄉路上村"
0,2,0,0,19,336,0,0,0,0,"彰化縣芳苑鄉路平村"
0,3,0,0,22,659,0,0,0,0,"彰化縣芳苑鄉頂廍村"
0,0,0,0,4,60,0,0,0,0,"彰化縣鹿港鎮中興里"
0,0,0,0,5,61,0,0,0,0,"彰化縣鹿港鎮埔崙里"
0,0,0,0,0,15,0,0,0,0,"彰化縣鹿港鎮大有里"
0,6,0,1,92,1053,0,0,0,0,"彰化縣鹿港鎮山崙里"
0,2,0,0,42,367,0,0,0,0,"彰化縣鹿港鎮廖厝里"
0,0,0,0,1,7,0,0,0,0,"彰化縣鹿港鎮新宮里"
0,0,0,0,0,8,0,0,0,0,"彰化縣鹿港鎮景福里"
0,2,0,1,47,694,0,0,0,0,"彰化縣鹿港鎮東崎里"
0,1,0,0,31,360,0,0,0,0,"彰化縣鹿港鎮東石里"
0,1,0,0,1,8,0,0,0,0,"彰化縣鹿港鎮永安里"
0,0,0,0,0,9,0,0,0,0,"彰化縣鹿港鎮泰興里"
0,2,0,1,35,602,0,0,0,0,"彰化縣鹿港鎮洋厝里"
0,0,0,0,1,36,0,0,0,0,"彰化縣鹿港鎮洛津里"
0,6,0,1,70,910,0,0,0,0,"彰化縣鹿港鎮海埔里"
0,6,0,1,45,656,0,0,0,0,"彰化縣鹿港鎮溝墘里"
0,1,0,0,10,95,0,0,0,0,"彰化縣鹿港鎮玉順里"
0,0,0,0,0,2,0,0,0,0,"彰化縣鹿港鎮興化里"
0,3,0,1,47,771,0,0,0,0,"彰化縣鹿港鎮草中里"
0,1,0,0,21,217,0,0,0,0,"彰化縣鹿港鎮菜園里"
0,0,0,0,39,561,0,0,0,0,"彰化縣鹿港鎮街尾里"
0,0,0,2,52,1038,0,0,0,0,"彰化縣鹿港鎮詔安里"
0,0,0,1,3,14,0,0,0,0,"彰化縣鹿港鎮郭厝里"
0,0,0,0,2,47,0,0,0,0,"彰化縣鹿港鎮長興里"
0,0,0,0,4,86,0,0,0,0,"彰化縣鹿港鎮頂厝里"
0,1,0,0,33,507,0,0,0,0,"彰化縣鹿港鎮頂番里"
0,0,0,0,2,28,0,0,0,0,"彰化縣鹿港鎮順興里"
0,7,0,2,60,1050,0,0,0,0,"彰化縣鹿港鎮頭南里"
0,10,0,0,62,849,0,0,1,0,"彰化縣鹿港鎮頭崙里"
0,3,0,1,29,372,0,0,0,0,"彰化縣鹿港鎮龍山里"
0,0,0,3,0,13,0,0,0,0,"新北市三峽區三峽里"
0,1,0,2,12,216,0,0,0,0,"新北市三峽區中埔里"
0,2,0,1,10,110,0,0,0,0,"新北市三峽區中正里"
0,4,0,8,63,482,0,0,2,0,"新北市三峽區二鬮里"
0,0,0,16,88,886,0,0,2,0,"新北市三峽區五寮里"
0,2,0,4,7,180,0,0,0,0,"新北市三峽區介壽里"
0,0,0,0,3,12,0,0,0,0,"新北市三峽區八張里"
0,5,0,7,29,618,0,0,0,0,"新北市三峽區嘉添里"
0,8,0,4,71,700,0,0,0,0,"新北市三峽區大埔里"
0,3,0,14,68,1073,0,0,3,0,"新北市三峽區安坑里"
0,0,0,0,5,58,0,0,0,0,"新北市三峽區安溪里"
0,5,0,0,45,462,0,0,0,0,"新北市三峽區弘道里"
0,2,0,5,14,294,0,0,3,0,"新北市三峽區成福里"
0,4,0,24,94,1176,0,0,4,0,"新北市三峽區插角里"
0,6,1,17,85,1252,0,3,28,0,"新北市三峽區有木里"
0,1,0,0,7,90,0,0,0,0,"新北市三峽區永舘里"
0,9,0,10,30,511,0,0,1,0,"新北市三峽區添福里"
0,2,0,7,15,265,0,0,1,0,"新北市三峽區溪北里"
0,4,0,3,35,436,0,0,1,0,"新北市三峽區溪南里"
0,5,0,8,25,350,0,0,0,0,"新北市三峽區溪東里"
0,3,0,0,7,63,0,0,0,0,"新北市三峽區礁溪里"
0,0,0,1,0,4,0,0,0,0,"新北市三峽區秀川里"
0,4,0,38,123,2475,0,0,16,0,"新北市三峽區竹崙里"
0,0,0,27,49,603,0,0,3,0,"新北市三峽區金圳里"
0,5,0,16,62,511,0,0,5,0,"新北市三峽區鳶山里"
0,17,0,4,54,358,0,0,0,0,"新北市三峽區龍埔里"
0,1,0,0,8,62,0,0,1,0,"新北市三峽區龍恩里"
0,0,0,0,18,164,0,0,0,0,"新北市三芝區八賢里"
0,2,0,2,37,254,0,0,0,0,"新北市三芝區古庄里"
0,2,0,2,39,454,0,0,0,0,"新北市三芝區圓山里"
0,1,0,5,48,421,0,0,0,0,"新北市三芝區埔坪里"
0,1,0,0,31,224,0,0,0,0,"新北市三芝區埔頭里"
0,0,0,2,8,161,0,0,0,0,"新北市三芝區店子里"
0,13,0,10,41,481,0,0,0,0,"新北市三芝區後厝里"
0,0,0,3,47,429,0,0,0,0,"新北市三芝區新庄里"
0,2,0,5,51,617,0,0,0,0,"新北市三芝區橫山里"
0,3,0,0,46,340,0,0,0,0,"新北市三芝區福德里"
0,4,0,14,19,359,0,0,0,0,"新北市三芝區興華里"
0,0,0,1,41,337,0,0,0,0,"新北市三芝區茂長里"
0,4,0,9,28,298,0,0,0,0,"新北市三芝區錫板里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區三安里"
0,0,0,0,0,10,0,0,0,0,"新北市三重區中央里"
0,1,0,0,0,22,0,0,0,0,"新北市三重區中山里"
0,0,0,0,0,6,0,0,0,0,"新北市三重區中正里"
0,0,0,0,0,15,0,0,0,0,"新北市三重區中民里"
0,4,0,0,0,113,0,0,0,0,"新北市三重區中興里"
0,0,0,0,0,7,0,0,0,0,"新北市三重區二重里"
0,0,0,0,0,34,0,0,0,0,"新北市三重區五常里"
0,0,0,0,0,51,0,0,0,0,"新北市三重區五福里"
0,0,0,0,0,45,0,0,0,0,"新北市三重區五華里"
0,4,0,0,5,87,0,0,0,0,"新北市三重區五谷里"
0,0,0,0,1,2,0,0,0,0,"新北市三重區五順里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區仁德里"
0,0,0,0,0,54,0,0,0,0,"新北市三重區仁忠里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區仁義里"
0,1,0,0,0,41,0,0,0,0,"新北市三重區仁華里"
0,0,0,0,0,7,0,0,0,0,"新北市三重區信安里"
0,0,0,0,0,19,0,0,0,0,"新北市三重區光明里"
0,0,0,0,0,2,0,0,0,0,"新北市三重區光榮里"
0,0,0,0,1,18,0,0,0,0,"新北市三重區光正里"
0,0,0,0,0,2,0,0,0,0,"新北市三重區光田里"
0,0,0,0,0,7,0,0,0,0,"新北市三重區光華里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區光輝里"
0,0,0,0,0,21,0,0,0,0,"新北市三重區六合里"
0,0,0,0,0,1,0,0,0,0,"新北市三重區六福里"
0,0,0,0,1,15,0,0,0,0,"新北市三重區吉利里"
0,0,0,0,0,5,0,0,0,0,"新北市三重區同安里"
0,0,0,0,1,0,0,0,0,0,"新北市三重區同慶里"
0,0,0,0,0,22,0,0,0,0,"新北市三重區國隆里"
0,0,0,0,1,20,0,0,0,0,"新北市三重區培德里"
0,0,0,0,0,10,0,0,0,0,"新北市三重區大同里"
0,3,0,0,0,23,0,0,0,0,"新北市三重區大園里"
0,0,0,0,0,22,0,0,0,0,"新北市三重區大安里"
0,0,0,0,4,61,0,0,0,0,"新北市三重區大有里"
0,0,0,0,0,13,0,0,0,0,"新北市三重區奕壽里"
0,0,0,0,0,18,0,0,0,0,"新北市三重區安慶里"
0,1,0,0,0,40,0,0,0,0,"新北市三重區富福里"
0,0,0,0,0,13,0,0,0,0,"新北市三重區富華里"
0,3,0,0,1,49,0,0,0,0,"新北市三重區富貴里"
0,0,0,0,0,7,0,0,0,0,"新北市三重區尚德里"
0,0,0,0,0,14,0,0,0,0,"新北市三重區崇德里"
0,0,0,0,1,6,0,0,0,0,"新北市三重區平和里"
0,1,0,0,1,36,0,0,0,0,"新北市三重區幸福里"
0,0,0,0,2,27,0,0,0,0,"新北市三重區德厚里"
0,0,0,0,0,3,0,0,0,0,"新北市三重區忠孝里"
0,0,0,0,0,42,0,0,0,0,"新北市三重區慈化里"
0,0,0,0,0,27,0,0,0,0,"新北市三重區慈惠里"
0,0,0,0,0,30,0,0,0,0,"新北市三重區慈愛里"
0,1,0,0,0,54,0,0,0,0,"新北市三重區慈生里"
0,0,0,0,2,73,0,0,0,0,"新北市三重區慈祐里"
0,0,0,0,0,33,0,0,0,0,"新北市三重區慈福里"
0,0,0,0,0,22,0,0,0,0,"新北市三重區成功里"
0,0,0,0,0,24,0,0,0,0,"新北市三重區承德里"
0,0,0,0,0,3,0,0,0,0,"新北市三重區文化里"
0,0,0,0,0,4,0,0,0,0,"新北市三重區正德里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區正義里"
0,0,0,0,1,14,0,0,0,0,"新北市三重區民生里"
0,1,0,0,3,26,0,0,0,0,"新北市三重區永吉里"
0,0,0,0,1,52,0,0,0,0,"新北市三重區永安里"
0,3,0,0,0,25,0,0,0,0,"新北市三重區永德里"
0,0,0,0,0,11,0,0,0,0,"新北市三重區永春里"
0,0,0,0,0,24,0,0,0,0,"新北市三重區永清里"
0,0,0,0,0,22,0,0,0,0,"新北市三重區永煇里"
0,1,0,0,1,16,0,0,0,0,"新北市三重區永發里"
0,1,0,0,1,13,0,0,0,0,"新北市三重區永盛里"
0,2,0,0,0,73,0,0,0,0,"新北市三重區永福里"
0,0,0,0,0,5,0,0,0,0,"新北市三重區永興里"
0,0,0,0,1,36,0,0,0,0,"新北市三重區永豐里"
0,1,0,0,6,70,0,0,0,0,"新北市三重區永順里"
0,0,0,0,1,14,0,0,0,0,"新北市三重區清和里"
0,1,0,1,2,55,0,0,0,0,"新北市三重區溪美里"
0,0,0,0,0,26,0,0,0,0,"新北市三重區瑞德里"
0,0,0,0,0,1,0,0,0,0,"新北市三重區田中里"
0,0,0,0,0,20,0,0,0,0,"新北市三重區田安里"
0,0,0,0,1,38,0,0,0,0,"新北市三重區田心里"
0,0,0,0,0,44,0,0,0,0,"新北市三重區碧華里"
0,0,0,0,0,5,0,0,0,0,"新北市三重區福利里"
0,0,0,0,0,3,0,0,0,0,"新北市三重區福安里"
0,0,0,0,0,3,0,0,0,0,"新北市三重區福德里"
0,0,0,0,0,7,0,0,0,0,"新北市三重區福星里"
0,2,0,0,0,69,0,0,0,0,"新北市三重區福樂里"
0,0,0,0,0,2,0,0,0,0,"新北市三重區福民里"
0,0,0,0,0,9,0,0,0,0,"新北市三重區福祉里"
0,1,0,0,0,95,0,0,0,0,"新北市三重區福隆里"
0,2,0,0,0,6,0,0,0,0,"新北市三重區秀江里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區立德里"
0,0,0,0,0,2,0,0,0,0,"新北市三重區維德里"
0,0,0,0,0,18,0,0,0,0,"新北市三重區自強里"
0,0,0,0,0,3,0,0,0,0,"新北市三重區谷王里"
0,0,0,0,0,19,0,0,0,0,"新北市三重區重新里"
0,1,0,0,0,9,0,0,0,0,"新北市三重區重陽里"
0,0,0,0,0,18,0,0,0,0,"新北市三重區錦安里"
0,0,0,0,0,1,0,0,0,0,"新北市三重區錦江里"
0,0,0,0,0,7,0,0,0,0,"新北市三重區錦田里"
0,0,0,0,0,15,0,0,0,0,"新北市三重區錦通里"
0,1,0,0,0,13,0,0,0,0,"新北市三重區長元里"
0,0,0,0,0,30,0,0,0,0,"新北市三重區長安里"
0,0,0,0,0,4,0,0,0,0,"新北市三重區長江里"
0,0,0,0,0,8,0,0,0,0,"新北市三重區長泰里"
0,0,0,0,0,6,0,0,0,0,"新北市三重區長生里"
0,1,0,0,0,16,0,0,0,0,"新北市三重區開元里"
0,0,0,0,0,6,0,0,0,0,"新北市三重區雙園里"
0,1,0,0,8,279,0,0,0,0,"新北市三重區頂崁里"
0,0,0,0,0,1,0,0,0,0,"新北市三重區順德里"
0,0,0,0,0,1,0,0,0,0,"新北市三重區龍濱里"
0,0,0,0,0,4,0,0,0,0,"新北市三重區龍門里"
0,2,0,1,17,352,0,0,0,0,"新北市中和區中原里"
0,0,0,0,1,21,0,0,0,0,"新北市中和區中安里"
0,0,0,0,1,30,0,0,0,0,"新北市中和區中山里"
0,0,0,0,2,42,0,0,0,0,"新北市中和區中正里"
0,2,0,0,8,107,0,0,0,0,"新北市中和區中興里"
0,0,0,0,4,62,0,0,0,0,"新北市中和區仁和里"
0,1,0,0,2,62,0,0,0,0,"新北市中和區佳和里"
0,0,0,0,2,64,0,0,0,0,"新北市中和區信和里"
0,5,0,0,20,201,0,0,10,0,"新北市中和區內南里"
0,1,0,0,0,53,0,0,0,0,"新北市中和區冠穗里"
0,0,0,0,2,45,0,0,0,0,"新北市中和區力行里"
0,0,0,0,3,47,0,0,0,0,"新北市中和區南山里"
0,0,0,0,1,31,0,0,0,0,"新北市中和區吉興里"
0,0,0,0,3,45,0,0,0,0,"新北市中和區和興里"
0,2,0,0,7,63,0,0,0,0,"新北市中和區員富里"
0,2,0,1,4,115,0,0,0,0,"新北市中和區員山里"
0,1,0,0,7,101,0,0,0,0,"新北市中和區嘉慶里"
0,1,0,0,7,87,0,0,0,0,"新北市中和區嘉新里"
0,0,0,1,1,50,0,0,0,0,"新北市中和區嘉穗里"
0,2,0,0,0,30,0,0,0,0,"新北市中和區國光里"
0,1,0,0,0,39,0,0,0,0,"新北市中和區國華里"
0,1,0,0,3,52,0,0,0,0,"新北市中和區壽南里"
0,0,0,0,1,23,0,0,0,0,"新北市中和區壽德里"
0,1,0,0,3,60,0,0,0,0,"新北市中和區外南里"
0,0,0,0,2,70,0,0,0,0,"新北市中和區安和里"
0,0,0,0,1,53,0,0,0,0,"新北市中和區安平里"
0,0,0,0,0,26,0,0,0,0,"新北市中和區安樂里"
0,0,0,0,5,55,0,0,0,0,"新北市中和區安穗里"
0,0,0,0,1,52,0,0,0,0,"新北市中和區安順里"
0,0,0,0,3,50,0,0,0,0,"新北市中和區宜安里"
0,1,0,0,2,40,0,0,0,0,"新北市中和區崇南里"
0,1,0,0,4,113,1,1,0,0,"新北市中和區平河里"
0,0,0,0,1,68,0,0,0,0,"新北市中和區廟美里"
0,0,0,0,4,39,0,0,0,0,"新北市中和區建和里"
0,0,0,0,4,80,0,0,0,0,"新北市中和區復興里"
0,0,0,0,4,62,0,1,0,0,"新北市中和區德穗里"
0,0,0,0,1,16,0,0,0,0,"新北市中和區德行里"
0,0,0,0,1,52,0,0,0,0,"新北市中和區忠孝里"
0,1,0,0,2,87,0,0,0,0,"新北市中和區文元里"
0,0,0,0,0,63,0,0,0,0,"新北市中和區新南里"
0,0,0,0,4,61,0,0,0,0,"新北市中和區明德里"
0,0,0,1,6,108,0,0,0,0,"新北市中和區明穗里"
0,0,0,0,3,60,0,0,0,0,"新北市中和區景南里"
0,2,0,0,2,79,0,0,0,0,"新北市中和區景安里"
0,1,0,0,0,50,0,0,0,0,"新北市中和區景平里"
0,2,0,0,6,58,0,0,0,0,"新北市中和區景文里"
0,1,0,1,1,70,0,0,0,0,"新北市中和區景新里"
0,0,0,0,0,62,0,0,0,0,"新北市中和區景本里"
0,0,0,0,3,75,0,0,0,0,"新北市中和區景福里"
0,0,0,0,6,82,0,0,0,0,"新北市中和區東南里"
0,1,0,0,7,57,0,0,0,0,"新北市中和區枋寮里"
0,4,0,5,34,186,0,1,16,0,"新北市中和區橫路里"
0,0,0,0,1,45,0,0,0,0,"新北市中和區正南里"
0,0,0,0,7,48,0,0,0,0,"新北市中和區正行里"
0,1,0,0,0,23,0,0,0,0,"新北市中和區民享里"
0,1,0,0,4,45,0,0,0,0,"新北市中和區民安里"
0,0,0,0,2,48,0,0,0,0,"新北市中和區民有里"
0,1,0,1,0,40,0,0,0,0,"新北市中和區民生里"
0,0,0,0,0,17,0,0,0,0,"新北市中和區泰安里"
0,0,0,0,4,30,0,0,0,0,"新北市中和區清穗里"
0,0,0,0,0,69,0,0,0,0,"新北市中和區漳和里"
0,3,0,0,17,187,2,0,5,0,"新北市中和區灰磘里"
0,0,0,0,0,25,0,0,0,0,"新北市中和區瑞穗里"
0,0,0,0,3,73,0,0,0,0,"新北市中和區瓦磘里"
0,3,0,0,11,113,0,0,0,0,"新北市中和區碧河里"
0,1,0,0,5,51,0,0,0,0,"新北市中和區福南里"
0,0,0,0,1,74,0,0,0,0,"新北市中和區福和里"
0,0,0,1,1,52,0,0,0,0,"新北市中和區福善里"
0,1,0,0,4,37,0,0,0,0,"新北市中和區福真里"
0,0,0,0,2,45,0,0,0,0,"新北市中和區福祥里"
0,0,0,0,14,100,0,0,0,0,"新北市中和區福美里"
0,1,0,0,0,60,0,0,0,0,"新北市中和區秀仁里"
0,0,0,0,2,15,0,0,0,0,"新北市中和區秀士里"
0,0,0,0,1,59,0,0,0,0,"新北市中和區秀山里"
0,1,0,0,0,56,0,0,1,0,"新北市中和區秀峰里"
0,0,0,0,1,51,0,0,0,0,"新北市中和區秀成里"
0,0,0,0,1,41,0,0,0,0,"新北市中和區秀明里"
0,1,0,0,4,87,0,0,0,0,"新北市中和區秀景里"
0,0,0,0,1,68,0,0,0,0,"新北市中和區秀水里"
0,0,0,0,3,69,0,0,0,0,"新北市中和區秀福里"
0,0,0,0,3,38,0,0,0,0,"新北市中和區秀義里"
0,1,0,0,3,79,0,0,1,0,"新北市中和區積穗里"
0,1,0,0,1,70,0,0,0,0,"新北市中和區自強里"
0,0,0,0,2,59,0,0,0,0,"新北市中和區興南里"
0,0,0,0,2,62,0,0,0,0,"新北市中和區華南里"
0,2,0,0,9,91,0,0,0,0,"新北市中和區華新里"
0,0,0,0,3,50,3,0,0,0,"新北市中和區連和里"
0,0,0,0,1,50,0,0,0,0,"新北市中和區連城里"
0,0,0,0,5,83,0,0,0,0,"新北市中和區錦中里"
0,1,0,2,6,111,1,0,6,0,"新北市中和區錦和里"
0,0,0,0,3,85,0,0,0,0,"新北市中和區錦昌里"
0,0,0,0,0,69,0,0,0,0,"新北市中和區錦盛里"
0,0,0,0,0,34,0,0,0,0,"新北市中和區頂南里"
0,2,0,0,1,91,0,0,0,0,"新北市五股區五福里"
0,2,0,2,8,152,0,0,0,0,"新北市五股區五股里"
0,16,0,9,75,922,0,0,2,0,"新北市五股區五龍里"
0,2,0,0,11,110,0,0,0,0,"新北市五股區六福里"
0,2,0,0,7,90,0,0,0,0,"新北市五股區德泰里"
0,4,0,0,11,377,0,0,0,0,"新北市五股區德音里"
0,0,0,2,8,60,0,0,1,0,"新北市五股區成功里"
0,2,0,9,12,147,0,0,2,0,"新北市五股區成州里"
0,0,0,0,3,114,0,0,0,0,"新北市五股區成德里"
0,8,0,4,42,467,0,0,0,0,"新北市五股區成泰里"
0,12,2,1,45,558,0,0,0,0,"新北市五股區更寮里"
0,4,0,0,21,375,0,0,0,0,"新北市五股區民義里"
0,5,0,0,34,292,0,0,0,0,"新北市五股區水碓里"
0,5,0,0,21,238,0,0,0,0,"新北市五股區福德里"
0,1,1,0,20,282,0,0,0,0,"新北市五股區興珍里"
0,12,0,21,81,906,0,2,9,0,"新北市五股區觀音里"
0,0,0,0,0,2,0,0,0,0,"新北市五股區貿商里"
0,0,0,0,2,16,0,0,0,0,"新北市五股區陸一里"
0,5,0,7,32,179,0,0,0,0,"新北市五股區集福里"
0,9,0,12,27,345,0,0,4,0,"新北市五股區集賢里"
0,3,0,8,18,413,0,0,1,0,"新北市八里區下罟里"
0,1,0,23,7,320,0,0,1,0,"新北市八里區埤頭里"
0,5,1,7,17,383,0,0,0,0,"新北市八里區大崁里"
0,8,0,13,56,619,0,0,0,0,"新北市八里區米倉里"
0,2,0,2,27,288,0,0,1,0,"新北市八里區舊城里"
0,3,0,18,38,593,0,0,0,0,"新北市八里區荖阡里"
0,1,0,0,7,75,0,0,0,0,"新北市八里區訊塘里"
0,10,0,26,59,967,0,0,2,0,"新北市八里區長坑里"
0,1,0,0,0,56,0,0,0,0,"新北市八里區頂罟里"
0,8,0,18,33,521,0,0,11,0,"新北市八里區龍源里"
0,0,0,0,2,11,0,0,0,0,"新北市土城區中正里"
0,1,0,0,18,207,0,0,0,0,"新北市土城區員仁里"
0,3,0,0,3,65,0,0,0,0,"新北市土城區員信里"
0,1,0,0,8,92,0,0,0,0,"新北市土城區員林里"
0,0,0,0,3,98,0,0,0,0,"新北市土城區員福里"
0,0,0,0,1,14,0,0,0,0,"新北市土城區土城里"
0,5,0,5,48,353,0,0,1,0,"新北市土城區埤塘里"
0,0,0,0,1,45,0,0,0,0,"新北市土城區埤林里"
0,8,0,9,127,451,0,0,3,0,"新北市土城區大安里"
0,0,0,0,0,3,0,0,0,0,"新北市土城區學士里"
0,1,0,0,0,27,0,0,0,0,"新北市土城區學府里"
0,0,0,0,3,29,0,0,0,0,"新北市土城區學成里"
0,0,0,0,4,54,0,0,0,0,"新北市土城區安和里"
0,0,0,0,2,110,0,0,0,0,"新北市土城區峯廷里"
0,0,0,0,4,74,0,0,0,0,"新北市土城區平和里"
0,0,0,0,1,18,0,0,0,0,"新北市土城區廣福里"
0,0,0,0,2,13,0,0,0,0,"新北市土城區廣興里"
0,1,0,0,9,101,0,0,0,0,"新北市土城區延吉里"
0,1,0,0,2,67,0,0,0,0,"新北市土城區延和里"
0,2,0,0,3,93,0,0,0,0,"新北市土城區延壽里"
0,1,0,0,0,38,0,0,0,0,"新北市土城區延祿里"
0,0,0,3,18,236,0,0,4,0,"新北市土城區廷寮里"
0,2,0,1,5,89,0,0,0,0,"新北市土城區復興里"
0,2,0,1,5,95,0,0,0,0,"新北市土城區日和里"
0,2,0,0,4,95,0,0,0,0,"新北市土城區日新里"
0,0,0,0,1,12,0,0,0,0,"新北市土城區明德里"
0,0,0,0,9,75,0,0,1,0,"新北市土城區柑林里"
0,1,0,0,5,51,0,0,0,0,"新北市土城區樂利里"
0,0,0,0,4,66,0,0,0,0,"新北市土城區永富里"
0,4,0,0,36,322,0,0,0,0,"新北市土城區永寧里"
0,1,0,0,2,30,0,0,0,0,"新北市土城區永豐里"
0,6,0,1,17,360,0,0,0,0,"新北市土城區沛陂里"
0,1,0,6,39,415,0,0,10,0,"新北市土城區清化里"
0,1,0,0,3,87,0,0,0,0,"新北市土城區清和里"
0,1,0,0,7,29,0,0,0,0,"新北市土城區清水里"
0,2,0,0,3,101,0,0,0,0,"新北市土城區清溪里"
0,0,0,0,0,34,0,0,0,0,"新北市土城區瑞興里"
0,1,0,2,58,259,0,0,1,0,"新北市土城區祖田里"
0,3,0,0,6,123,0,0,0,0,"新北市土城區裕生里"
0,2,0,0,8,66,0,0,1,0,"新北市土城區貨饒里"
0,0,0,0,0,10,0,0,0,0,"新北市土城區金城里"
0,0,0,0,0,3,0,0,0,0,"新北市土城區長風里"
0,0,0,0,1,36,0,0,0,0,"新北市土城區青山里"
0,1,0,1,1,57,0,0,0,0,"新北市土城區青雲里"
0,2,0,7,23,153,0,0,4,0,"新北市土城區頂埔里"
0,0,0,0,0,12,0,0,0,0,"新北市土城區頂新里"
0,2,0,1,16,116,0,0,0,0,"新北市土城區頂福里"
0,3,0,1,32,766,0,0,5,0,"新北市坪林區上德里"
0,2,0,1,23,235,0,0,3,0,"新北市坪林區坪林里"
0,6,0,0,81,592,0,0,4,0,"新北市坪林區大林里"
0,6,0,0,25,425,0,0,0,0,"新北市坪林區水德里"
0,7,0,10,43,1191,0,0,3,0,"新北市坪林區漁光里"
0,8,0,2,73,559,0,0,5,0,"新北市坪林區石𥕢里"
0,9,2,8,58,948,0,0,13,0,"新北市坪林區粗窟里"
0,0,1,11,18,153,0,0,0,0,"新北市平溪區十分里"
0,7,1,42,21,292,0,0,0,0,"新北市平溪區南山里"
0,2,1,11,21,241,0,0,0,0,"新北市平溪區嶺腳里"
0,7,0,2,21,180,0,0,0,0,"新北市平溪區平湖里"
0,0,0,1,19,147,0,0,0,0,"新北市平溪區平溪里"
0,0,0,15,41,339,0,0,0,0,"新北市平溪區新寮里"
0,2,0,10,39,248,0,0,1,0,"新北市平溪區望古里"
0,11,0,102,68,751,0,0,0,0,"新北市平溪區東勢里"
0,1,0,3,6,83,0,0,0,0,"新北市平溪區白石里"
0,0,0,6,13,82,0,0,0,0,"新北市平溪區石底里"
0,0,0,2,3,38,0,0,0,0,"新北市平溪區菁桐里"
0,3,0,5,7,154,0,0,0,0,"新北市平溪區薯榔里"
0,3,0,1,33,323,1,0,1,0,"新北市新店區下城里"
0,0,0,0,0,4,0,0,0,0,"新北市新店區中央里"
0,1,0,0,12,57,0,0,0,0,"新北市新店區中山里"
0,1,0,0,2,82,0,0,0,0,"新北市新店區中正里"
0,0,0,0,6,86,0,0,2,0,"新北市新店區中興里"
0,2,0,0,8,52,0,0,0,0,"新北市新店區中華里"
0,4,0,0,9,110,0,0,0,0,"新北市新店區五峯里"
0,0,0,0,2,24,0,0,0,0,"新北市新店區仁愛里"
0,1,0,0,6,44,0,0,0,0,"新北市新店區信義里"
0,2,0,3,6,152,0,0,0,0,"新北市新店區公崙里"
0,1,0,0,0,9,0,0,0,0,"新北市新店區和平里"
0,1,0,7,20,399,0,0,11,0,"新北市新店區員潭里"
0,0,0,1,2,48,0,0,1,0,"新北市新店區國校里"
0,0,0,0,3,57,0,0,0,0,"新北市新店區國豐里"
0,2,0,3,52,559,0,0,7,0,"新北市新店區塗潭里"
0,0,0,0,0,64,0,0,0,0,"新北市新店區大同里"
0,1,0,0,0,44,0,0,0,0,"新北市新店區大豐里"
0,2,0,0,0,12,2,0,0,0,"新北市新店區大鵬里"
0,1,0,0,8,77,0,0,0,0,"新北市新店區太平里"
0,2,0,1,23,208,0,0,0,0,"新北市新店區安和里"
0,0,0,0,3,36,0,0,0,0,"新北市新店區安昌里"
0,1,0,0,2,41,0,0,0,0,"新北市新店區寶安里"
0,5,0,0,16,172,0,0,0,0,"新北市新店區寶福里"
0,0,0,0,7,62,0,0,0,0,"新北市新店區寶興里"
0,4,0,10,23,475,0,0,16,0,"新北市新店區屈尺里"
0,0,0,0,1,43,0,0,1,0,"新北市新店區廣明里"
0,2,0,9,65,1196,0,0,6,0,"新北市新店區廣興里"
0,1,0,0,0,22,0,0,0,0,"新北市新店區建國里"
0,1,0,0,3,69,0,0,0,0,"新北市新店區張北里"
0,1,0,0,0,22,0,0,0,0,"新北市新店區張南里"
0,0,0,0,12,109,0,0,0,0,"新北市新店區復興里"
0,6,0,1,23,328,0,0,0,0,"新北市新店區德安里"
0,0,0,0,1,50,0,0,0,0,"新北市新店區忠孝里"
0,0,0,0,2,49,0,0,0,0,"新北市新店區忠誠里"
0,0,0,1,2,37,0,0,1,0,"新北市新店區文中里"
0,0,0,0,1,29,0,0,0,0,"新北市新店區文明里"
0,0,0,0,6,42,0,0,0,0,"新北市新店區新和里"
0,1,0,0,1,56,0,0,0,0,"新北市新店區新安里"
0,0,0,0,2,4,0,0,0,0,"新北市新店區新店里"
0,0,0,0,1,44,0,0,0,0,"新北市新店區新德里"
0,0,0,2,6,67,0,0,0,0,"新北市新店區新生里"
0,2,0,8,26,309,0,0,2,0,"新北市新店區日興里"
0,1,0,0,5,42,0,0,0,0,"新北市新店區明德里"
0,4,0,3,7,163,0,0,0,0,"新北市新店區柴埕里"
0,0,0,0,3,45,0,0,0,0,"新北市新店區永安里"
0,1,0,0,2,94,0,0,0,0,"新北市新店區永平里"
0,1,0,0,3,39,0,0,0,0,"新北市新店區江陵里"
0,1,0,0,4,106,0,0,0,0,"新北市新店區玫瑰里"
0,0,0,0,0,34,0,0,0,0,"新北市新店區百和里"
